PlayerID,player_height,player_weight,Unnamed: 0,team_abbreviation,age,college,country,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season_index,seasons_total
1179,203.2,99.79024,7239,SAS,35.0,Butler Community College,USA,2,42,55,6.2,2.8,1.5,4.4,0.025,0.138,0.188,0.473,0.11,3,4
1179,203.2,99.79024,7914,LAC,36.0,Butler Community College,USA,2,42,9,1.7,1.1,0.6,11.3,0.023,0.099,0.142,0.27,0.071,4,4
2296,210.82,117.93392,6466,WAS,24.0,,USA,2,49,64,16.8,8.2,2.3,-6.9,0.094,0.19,0.256,0.497,0.115,1,4
2296,210.82,117.93392,6992,WAS,25.0,,USA,2,49,26,8.5,5.8,1.1,-13.0,0.07,0.216,0.217,0.415,0.076,2,4
2296,210.82,117.93392,7611,BKN,26.0,,USA,2,49,82,10.3,5.1,1.0,-1.3,0.121,0.21,0.263,0.547,0.108,3,4
2296,210.82,117.93392,8089,BKN,27.0,,USA,2,49,73,11.2,5.3,1.5,0.4,0.089,0.1989999999999999,0.252,0.532,0.126,4,4
1082,190.5,88.45044,2441,IND,24.0,Iowa State,USA,1,27,80,9.4,3.7,8.1,0.7,0.036,0.099,0.2019999999999999,0.446,0.409,1,4
1082,190.5,88.45044,2966,IND,25.0,Iowa State,USA,1,27,73,7.8,3.6,7.5,3.1,0.03,0.099,0.158,0.4679999999999999,0.3779999999999999,2,4
1082,190.5,88.45044,3191,IND,26.0,Iowa State,USA,1,27,52,8.3,2.6,5.8,13.5,0.024,0.09,0.172,0.541,0.356,3,4
1082,190.5,88.45044,3871,IND,27.0,Iowa State,USA,1,27,40,15.4,4.0,6.4,3.4,0.024,0.12,0.258,0.518,0.35,4,4
441,185.42,86.18248,441,LAL,26.0,Cincinnati,USA,2,37,64,13.8,3.0,6.9,8.1,0.017,0.088,0.198,0.5379999999999999,0.335,1,6
441,185.42,86.18248,1312,DEN,27.0,Cincinnati,USA,2,37,50,16.5,2.3,7.4,-8.4,0.009,0.065,0.242,0.488,0.375,2,6
441,185.42,86.18248,1343,DEN,28.0,Cincinnati,USA,2,37,79,16.1,3.9,9.0,-0.9,0.012,0.103,0.2269999999999999,0.483,0.38,3,6
441,185.42,86.18248,1859,DEN,29.0,Cincinnati,USA,2,37,71,17.7,3.4,8.5,-0.4,0.018,0.08,0.2339999999999999,0.515,0.3829999999999999,4,6
441,185.42,86.18248,3547,POR,33.0,Cincinnati,USA,2,37,53,11.1,3.0,4.3,-4.0,0.015,0.0969999999999999,0.195,0.494,0.231,5,6
441,185.42,86.18248,4233,SAS,34.0,Cincinnati,USA,2,37,65,5.5,1.4,1.9,0.1,0.0069999999999999,0.099,0.205,0.492,0.22,6,6
1345,200.66,95.25432,3292,UTA,20.0,,Montenegro,1,19,79,4.8,2.0,0.8,-4.9,0.048,0.129,0.198,0.4629999999999999,0.098,1,4
1345,200.66,95.25432,3727,CLE,21.0,,Montenegro,1,19,65,4.8,1.1,0.8,0.5,0.02,0.083,0.182,0.516,0.091,2,4
1345,200.66,95.25432,4001,CLE,22.0,,Montenegro,1,19,53,4.5,1.5,0.5,-0.1,0.022,0.0969999999999999,0.156,0.516,0.051,3,4
1345,200.66,95.25432,4681,CLE,23.0,,Montenegro,1,19,67,9.0,2.4,1.6,6.4,0.018,0.104,0.19,0.5539999999999999,0.11,4,4
1036,203.2,99.79024,2284,LAC,26.0,Fresno State,USA,2,54,22,3.4,2.9,0.8,-9.0,0.1,0.113,0.119,0.477,0.076,1,3
1036,203.2,99.79024,2850,LAC,27.0,Fresno State,USA,2,54,37,4.4,2.8,0.6,9.2,0.086,0.128,0.1369999999999999,0.5329999999999999,0.06,2,3
1036,203.2,99.79024,3650,IND,29.0,Fresno State,USA,2,54,8,2.4,1.0,0.0,-4.4,0.077,0.119,0.247,0.531,0.0,3,3
3986,190.5,90.7184,11067,CLE,29.0,St.Mary's College of California,Australia,Undrafted,Undrafted,57,3.1,1.3,3.2,-1.2,0.022,0.067,0.128,0.4629999999999999,0.297,1,3
3986,190.5,90.7184,11694,CLE,30.0,St.Mary's College of California,Australia,Undrafted,Undrafted,13,2.8,1.8,4.5,-3.1,0.0289999999999999,0.085,0.125,0.312,0.337,2,3
3986,190.5,90.7184,12717,SAC,32.0,,Australia,Undrafted,Undrafted,32,1.5,0.4,1.3,-8.8,0.005,0.054,0.122,0.4429999999999999,0.2789999999999999,3,3
1734,213.36,124.7378,4466,ORL,22.0,,Serbia,1,2,80,8.0,5.5,1.1,0.5,0.0969999999999999,0.185,0.1889999999999999,0.492,0.081,1,7
1734,213.36,124.7378,4944,MEM,23.0,,Serbia,1,2,70,7.2,6.1,0.8,-8.7,0.085,0.1969999999999999,0.175,0.456,0.055,2,7
1734,213.36,124.7378,5460,MEM,24.0,,Serbia,1,2,61,5.5,4.3,0.6,-4.0,0.096,0.203,0.162,0.5329999999999999,0.054,3,7
1734,213.36,124.7378,6063,MIN,25.0,,Serbia,1,2,32,6.7,4.7,1.5,-9.3,0.074,0.178,0.161,0.497,0.105,4,7
1734,213.36,124.7378,6418,MIN,26.0,,Serbia,1,2,69,8.8,5.2,1.5,-6.7,0.085,0.146,0.1989999999999999,0.482,0.099,5,7
1734,213.36,124.7378,6876,MIN,27.0,,Serbia,1,2,29,4.6,3.3,0.6,-5.9,0.079,0.143,0.171,0.4579999999999999,0.062,6,7
1734,213.36,124.7378,7365,BOS,28.0,,Serbia,1,2,1,0.0,1.0,0.0,-29.3,0.0,0.25,0.253,0.0,0.0,7,7
1131,205.74,95.25432,2562,LAC,20.0,,USA,1,3,82,9.5,5.5,2.2,-0.1,0.057,0.172,0.185,0.516,0.1369999999999999,1,5
1131,205.74,95.25432,2931,CLE,21.0,,USA,1,3,67,9.2,5.4,2.6,-9.9,0.062,0.138,0.191,0.435,0.148,2,5
1131,205.74,95.25432,3102,POR,22.0,,USA,1,3,79,10.9,4.5,2.1,-2.8,0.064,0.129,0.2189999999999999,0.514,0.142,3,5
1131,205.74,95.25432,3778,POR,23.0,,USA,1,3,63,12.8,4.7,2.0,-1.6,0.052,0.145,0.258,0.511,0.143,4,5
1131,205.74,95.25432,4406,POR,24.0,,USA,1,3,40,14.0,4.6,1.8,-8.9,0.023,0.14,0.256,0.48,0.106,5,5
1318,203.2,97.52228,3187,IND,23.0,Miami (FL),USA,2,49,6,1.2,0.3,0.0,-10.0,0.0,0.095,0.1939999999999999,0.354,0.0,1,7
1318,203.2,97.52228,3867,IND,24.0,Miami (FL),USA,2,49,75,4.9,2.3,0.8,2.5,0.036,0.121,0.143,0.537,0.077,2,7
1318,203.2,97.52228,6235,MIA,30.0,Miami (FL),USA,2,49,81,5.9,2.0,0.5,8.6,0.019,0.102,0.122,0.629,0.043,3,7
1318,203.2,97.52228,6836,MIA,31.0,Miami (FL),USA,2,49,51,3.6,1.0,0.4,2.1,0.011,0.076,0.122,0.5670000000000001,0.045,4,7
1318,203.2,97.52228,7407,MIA,32.0,Miami (FL),USA,2,49,38,1.6,0.6,0.3,1.1,0.0,0.102,0.146,0.478,0.11,5,7
1318,203.2,97.52228,7715,MIA,33.0,Miami (FL),USA,2,49,20,4.9,1.2,0.5,19.5,0.013,0.105,0.1639999999999999,0.6659999999999999,0.06,6,7
